symbol,timestamp,open,high,low,close,volume,trade_count,vwap,rsi_14
QQQ,2025-09-11 11:19:00+00:00,582.4,582.4,582.38,582.39,1103.0,26.0,582.388594,30.088495575214125
QQQ,2025-09-11 11:20:00+00:00,582.36,582.38,582.36,582.38,607.0,7.0,582.363333,30.769230769230774
QQQ,2025-09-11 11:22:00+00:00,582.38,582.41,582.38,582.4,916.0,17.0,582.396,36.96682464454542
QQQ,2025-09-11 11:23:00+00:00,582.43,582.44,582.41,582.41,630.0,13.0,582.422908,43.005181347138354
QQQ,2025-09-11 11:25:00+00:00,582.34,582.34,582.33,582.33,986.0,18.0,582.333127,26.82926829268834
QQQ,2025-09-11 11:26:00+00:00,582.36,582.36,582.36,582.36,1014.0,18.0,582.36,30.232558139537332
QQQ,2025-09-11 11:27:00+00:00,582.36,582.39,582.36,582.38,1532.0,30.0,582.374361,35.714285714283776
QQQ,2025-09-11 11:28:00+00:00,582.4,582.43,582.4,582.43,685.0,12.0,582.415,48.7804878048652
QQQ,2025-09-11 11:29:00+00:00,582.39,582.39,582.39,582.39,237.0,7.0,582.39,40.47619047618468
QQQ,2025-09-11 11:30:00+00:00,582.39,582.44,582.39,582.44,849.0,18.0,582.415447,51.16279069768671
QQQ,2025-09-11 11:31:00+00:00,582.41,582.41,582.39,582.39,4137.0,31.0,582.399179,44.68085106382154
QQQ,2025-09-11 11:32:00+00:00,582.34,582.36,582.34,582.36,839.0,16.0,582.34818,41.99999999999409
QQQ,2025-09-11 11:33:00+00:00,582.34,582.37,582.34,582.37,1435.0,35.0,582.362857,47.826086956522815
QQQ,2025-09-11 11:34:00+00:00,582.38,582.38,582.37,582.37,919.0,16.0,582.377143,51.1627906976738
QQQ,2025-09-11 11:35:00+00:00,582.46,582.46,582.41,582.41,1457.0,33.0,582.445,52.272727272726094
QQQ,2025-09-11 11:36:00+00:00,582.42,582.42,582.42,582.42,310.0,8.0,582.42,54.54545454545219
QQQ,2025-09-11 11:37:00+00:00,582.45,582.45,582.45,582.45,331.0,7.0,582.45,55.55555555556398
QQQ,2025-09-11 11:38:00+00:00,582.42,582.53,582.42,582.47,10946.0,181.0,582.486268,56.5217391304423
QQQ,2025-09-11 11:39:00+00:00,582.47,582.5,582.42,582.5,7191.0,109.0,582.465149,70.73170731706979
QQQ,2025-09-11 11:40:00+00:00,582.52,582.52,582.51,582.51,900.0,25.0,582.5175,69.23076923076698
QQQ,2025-09-11 11:41:00+00:00,582.51,582.6,582.49,582.49,14605.0,200.0,582.564024,64.10256410256635
QQQ,2025-09-11 11:42:00+00:00,582.52,582.55,582.511,582.55,889.0,14.0,582.533794,65.00000000000142
QQQ,2025-09-11 11:43:00+00:00,582.51,582.54,582.51,582.54,626.0,18.0,582.525,70.27027027026695
QQQ,2025-09-11 11:44:00+00:00,582.6,582.6,582.6,582.6,352.0,19.0,582.6,71.05263157894343
QQQ,2025-09-11 11:45:00+00:00,582.58,582.581,582.53,582.58,1131.0,27.0,582.5665,77.14285714287199
QQQ,2025-09-11 11:46:00+00:00,582.58,582.61,582.57,582.61,928.0,12.0,582.591429,85.714285714295
QQQ,2025-09-11 11:47:00+00:00,582.6,582.6,582.6,582.6,1403.0,30.0,582.6,82.85714285715399
QQQ,2025-09-11 11:48:00+00:00,582.62,582.66,582.62,582.66,2054.0,49.0,582.637004,85.3658536585447
QQQ,2025-09-11 11:49:00+00:00,582.66,582.7,582.65,582.69,1808.0,55.0,582.674806,85.00000000001279
QQQ,2025-09-11 11:51:00+00:00,582.53,582.53,582.5,582.5,403.0,10.0,582.513043,56.89655172414097
QQQ,2025-09-11 11:52:00+00:00,582.52,582.54,582.48,582.48,1910.0,38.0,582.509091,52.63157894736632
QQQ,2025-09-11 11:53:00+00:00,582.52,582.53,582.52,582.53,761.0,27.0,582.522382,54.999999999996206
QQQ,2025-09-11 11:55:00+00:00,582.56,582.59,582.54,582.57,3641.0,55.0,582.559563,55.73770491803676
QQQ,2025-09-11 11:56:00+00:00,582.52,582.56,582.51,582.56,2872.0,37.0,582.540922,54.098360655733124
QQQ,2025-09-11 11:57:00+00:00,582.54,582.54,582.54,582.54,506.0,13.0,582.54,54.098360655733124
QQQ,2025-09-11 11:59:00+00:00,582.51,582.51,582.5,582.5,641.0,19.0,582.505,45.76271186441168
QQQ,2025-09-11 12:00:00+00:00,582.51,582.63,580.77,582.5,55017.0,1223.0,582.077374,46.55172413793508
QQQ,2025-09-11 12:01:00+00:00,581.63,582.4995,581.63,582.491,12986.0,279.0,582.361621,39.6975425330799
QQQ,2025-09-11 12:02:00+00:00,582.49,582.49,582.46,582.47,1471.0,100.0,582.472008,39.62264150943437
QQQ,2025-09-11 12:03:00+00:00,582.58,582.6,582.58,582.6,1249.0,40.0,582.59,49.20634920635007
QQQ,2025-09-11 12:04:00+00:00,582.55,582.581,582.55,582.58,2786.0,53.0,582.576779,48.43750000000166
QQQ,2025-09-11 12:05:00+00:00,582.53,582.53,582.53,582.53,1175.0,44.0,582.53,39.68253968254369
QQQ,2025-09-11 12:06:00+00:00,582.58,582.58,582.58,582.58,1548.0,47.0,582.58,41.53846153846315
QQQ,2025-09-11 12:07:00+00:00,582.53,582.54,582.53,582.54,861.0,20.0,582.53759,53.99999999999455
QQQ,2025-09-11 12:08:00+00:00,582.54,582.54,582.44,582.44,8952.0,127.0,582.462511,46.55172413793508
QQQ,2025-09-11 12:09:00+00:00,582.44,582.46,582.42,582.42,4927.0,53.0,582.425642,40.000000000004135
QQQ,2025-09-11 12:10:00+00:00,582.46,582.5,582.46,582.5,2629.0,53.0,582.481814,44.06779661016786
QQQ,2025-09-11 12:11:00+00:00,582.45,582.45,582.35,582.42,4263.0,118.0,582.391818,39.39393939394357
QQQ,2025-09-11 12:12:00+00:00,582.43,582.51,582.43,582.5,4973.0,69.0,582.482051,47.22222222222573
QQQ,2025-09-11 12:13:00+00:00,582.49,582.49,582.4891,582.4891,1085.0,38.0,582.489614,49.2111738312355
QQQ,2025-09-11 12:14:00+00:00,582.49,582.51,582.44,582.47,3990.0,70.0,582.482282,47.887323943664676
QQQ,2025-09-11 12:15:00+00:00,582.5,582.54,582.48,582.53,4367.0,95.0,582.505714,52.56241787122058
QQQ,2025-09-11 12:16:00+00:00,582.48,582.55,582.44,582.55,3793.0,107.0,582.505833,55.26315789473054
QQQ,2025-09-11 12:17:00+00:00,582.58,582.58,582.36,582.4,4847.0,92.0,582.431011,37.17948717948756
QQQ,2025-09-11 12:18:00+00:00,582.44,582.5,582.41,582.5,5966.0,151.0,582.445532,45.34883720930125
QQQ,2025-09-11 12:19:00+00:00,582.5,582.51,582.42,582.43,5521.0,130.0,582.442857,44.31818181818196
QQQ,2025-09-11 12:20:00+00:00,582.41,582.48,582.4,582.46,5584.0,123.0,582.42647,43.02325581395518
QQQ,2025-09-11 12:21:00+00:00,582.45,582.47,582.4,582.47,4890.0,105.0,582.436875,45.7831325301251
QQQ,2025-09-11 12:22:00+00:00,582.47,582.47,582.38,582.46,8420.0,129.0,582.447551,51.351351351349685
QQQ,2025-09-11 12:23:00+00:00,582.55,582.73,582.51,582.6,21474.0,438.0,582.628113,60.465116279071914
QQQ,2025-09-11 12:24:00+00:00,582.57,582.58,582.36,582.4,16304.0,312.0,582.483591,44.897959183672995
QQQ,2025-09-11 12:25:00+00:00,582.4,582.4,582.29,582.29,10132.0,225.0,582.35591,43.56435643564445
QQQ,2025-09-11 12:26:00+00:00,582.3,582.3,582.16,582.16,13767.0,304.0,582.227452,33.9622641509428
QQQ,2025-09-11 12:27:00+00:00,582.2,582.3,582.14,582.3,28147.0,247.0,582.183568,42.048608191067
QQQ,2025-09-11 12:28:00+00:00,582.36,582.45,582.325,582.325,11713.0,83.0,582.376356,43.93305439330704
QQQ,2025-09-11 12:29:00+00:00,582.33,582.73,582.33,582.49,15332.0,165.0,582.452694,48.46153846154008
QQQ,2025-09-11 12:30:00+00:00,582.08,583.15,580.01,583.02,98414.0,1233.0,582.30737,62.983425414364156
QQQ,2025-09-11 12:31:00+00:00,583.0599,583.17,582.73,582.81,44085.0,331.0,582.900816,60.96256684491758
QQQ,2025-09-11 12:32:00+00:00,582.86,582.9,581.99,581.99,33370.0,342.0,582.499956,40.154440154440884
QQQ,2025-09-11 12:33:00+00:00,582.01,582.02,581.05,581.09,121795.0,1222.0,581.442857,30.409356725147816
QQQ,2025-09-11 12:34:00+00:00,581.2,581.4206,580.9699,581.01,48865.0,636.0,581.251336,29.106628242074436
QQQ,2025-09-11 12:35:00+00:00,580.96,581.6,580.95,581.57,36895.0,577.0,581.27848,38.805970149254286
QQQ,2025-09-11 12:36:00+00:00,581.55,581.66,581.26,581.34,22872.0,330.0,581.379585,36.792452830189006
QQQ,2025-09-11 12:37:00+00:00,581.38,581.5799,581.2312,581.37,20537.0,182.0,581.500488,35.108958837772576
QQQ,2025-09-11 12:38:00+00:00,581.4,581.55,581.3801,581.54,14047.0,140.0,581.522658,39.51219512195111
QQQ,2025-09-11 12:39:00+00:00,581.3,581.45,581.27,581.4,6753.0,140.0,581.36307,39.2251815980631
QQQ,2025-09-11 12:40:00+00:00,581.39,581.7,581.31,581.69,22184.0,247.0,581.55046,44.52214452214563
QQQ,2025-09-11 12:41:00+00:00,581.72,581.82,581.6,581.82,48195.0,447.0,581.747867,44.39252336448721
QQQ,2025-09-11 12:42:00+00:00,581.78,581.83,581.62,581.62,22939.0,245.0,581.792626,42.0875420875417
QQQ,2025-09-11 12:43:00+00:00,581.66,581.66,581.43,581.56,10674.0,200.0,581.553414,39.31034482758581
QQQ,2025-09-11 12:44:00+00:00,581.49,581.88,581.4501,581.88,12437.0,199.0,581.747387,36.23188405797189
QQQ,2025-09-11 12:45:00+00:00,581.95,582.07,581.93,582.04,11693.0,189.0,582.000529,40.58679706601523
QQQ,2025-09-11 12:46:00+00:00,582.04,582.29,581.99,582.28,19250.0,252.0,582.047041,54.13105413105336
QQQ,2025-09-11 12:47:00+00:00,582.24,582.5,582.23,582.47,22539.0,386.0,582.439535,74.64285714285447
QQQ,2025-09-11 12:48:00+00:00,582.41,582.41,581.86,581.86,17311.0,354.0,582.171806,62.76276276276207
QQQ,2025-09-11 12:49:00+00:00,581.75,582.15,581.75,582.15,7028.0,115.0,581.953418,59.47712418300482
QQQ,2025-09-11 12:50:00+00:00,582.16,582.46,582.09,582.46,32813.0,419.0,582.367293,67.83439490445745
QQQ,2025-09-11 12:51:00+00:00,582.43,582.56,582.4,582.55,11925.0,279.0,582.50299,68.4374999999983
QQQ,2025-09-11 12:52:00+00:00,582.57,582.83,582.52,582.74,58626.0,687.0,582.675168,68.63354037267004
QQQ,2025-09-11 12:53:00+00:00,582.7,582.76,582.57,582.76,11347.0,230.0,582.643936,71.9354838709662
QQQ,2025-09-11 12:54:00+00:00,582.78,582.78,582.57,582.57,54333.0,426.0,582.659619,64.66666666666603
QQQ,2025-09-11 12:55:00+00:00,582.55,582.7,582.5,582.65,18567.0,318.0,582.591228,64.06779661016805
QQQ,2025-09-11 12:56:00+00:00,582.6,582.65,582.4,582.4999,8184.0,205.0,582.516488,65.17016654598177
QQQ,2025-09-11 12:57:00+00:00,582.54,582.57,582.34,582.57,8878.0,216.0,582.411069,67.35275926053421
QQQ,2025-09-11 12:58:00+00:00,582.58,582.7,582.54,582.57,13271.0,328.0,582.618759,63.31943479268183
QQQ,2025-09-11 12:59:00+00:00,582.61,582.84,580.265,582.82,8643.0,224.0,582.444326,64.55115289903955
QQQ,2025-09-11 13:00:00+00:00,582.8,582.9,582.73,582.76,26285.0,519.0,582.817272,59.59923206143564
QQQ,2025-09-11 13:01:00+00:00,582.8,582.92,582.72,582.84,8872.0,225.0,582.818046,57.73993808049565
QQQ,2025-09-11 13:02:00+00:00,582.79,582.8601,582.66,582.7102,9236.0,244.0,582.734555,72.25654450261746
QQQ,2025-09-11 13:03:00+00:00,582.77,582.84,582.68,582.82,8432.0,238.0,582.754685,69.36640073997128
QQQ,2025-09-11 13:04:00+00:00,582.74,582.7504,582.64,582.67,5401.0,139.0,582.71054,56.68875015925307
QQQ,2025-09-11 13:05:00+00:00,582.63,582.69,582.52,582.62,27900.0,573.0,582.61106,52.28788076872937
QQQ,2025-09-11 13:06:00+00:00,582.7,582.7,582.55,582.57,5968.0,129.0,582.593306,43.88401208807186
QQQ,2025-09-11 13:07:00+00:00,582.54,582.65,582.49,582.52,14115.0,296.0,582.539881,41.54810536695351
QQQ,2025-09-11 13:08:00+00:00,582.52,582.55,582.4,582.45,12260.0,233.0,582.481425,45.38390521618735
QQQ,2025-09-11 13:09:00+00:00,582.51,582.67,582.45,582.65,6113.0,155.0,582.532011,50.0
QQQ,2025-09-11 13:10:00+00:00,582.63,582.63,582.57,582.61,9691.0,254.0,582.59069,54.203252653278504
QQQ,2025-09-11 13:11:00+00:00,582.58,582.63,582.58,582.62,7467.0,165.0,582.607259,52.00064020486357
QQQ,2025-09-11 13:12:00+00:00,582.57,582.68,582.55,582.62,4798.0,176.0,582.624444,52.00064020486357
QQQ,2025-09-11 13:13:00+00:00,582.59,582.6,582.35,582.35,10563.0,229.0,582.471146,31.490233144297534
QQQ,2025-09-11 13:14:00+00:00,582.36,582.59,582.36,582.54,14900.0,289.0,582.523126,42.14061160331406
QQQ,2025-09-11 13:15:00+00:00,582.56,582.59,582.44,582.44,13221.0,245.0,582.532514,35.911524373061965
QQQ,2025-09-11 13:16:00+00:00,582.42,582.5,582.35,582.5,4531.0,134.0,582.435731,42.21366128315202
QQQ,2025-09-11 13:17:00+00:00,582.47,582.59,582.45,582.59,11347.0,230.0,582.497944,41.35338345864398
QQQ,2025-09-11 13:18:00+00:00,582.58,582.65,582.58,582.61,5708.0,169.0,582.621935,47.500000000001414
QQQ,2025-09-11 13:19:00+00:00,582.59,582.64,582.59,582.6,3777.0,86.0,582.610323,49.137931034483266
QQQ,2025-09-11 13:20:00+00:00,582.61,582.8,582.6,582.72,6843.0,128.0,582.713787,56.09756097561043
QQQ,2025-09-11 13:21:00+00:00,582.76,582.83,582.72,582.79,5804.0,125.0,582.76997,60.8000000000032
QQQ,2025-09-11 13:22:00+00:00,582.73,582.77,582.7,582.76,4052.0,134.0,582.740097,62.809917355374075
QQQ,2025-09-11 13:23:00+00:00,582.73,582.73,582.66,582.68,12546.0,139.0,582.677875,51.37614678898997
QQQ,2025-09-11 13:24:00+00:00,582.65,582.72,582.65,582.66,6110.0,93.0,582.668235,52.33644859812936
QQQ,2025-09-11 13:25:00+00:00,582.71,582.96,582.68,582.96,11075.0,165.0,582.844135,62.50000000000314
QQQ,2025-09-11 13:26:00+00:00,582.85,582.9,582.85,582.9,1812.0,38.0,582.878571,59.85915492957758
QQQ,2025-09-11 13:27:00+00:00,582.9,583.12,582.88,583.12,5529.0,108.0,583.016948,78.10218978102347
QQQ,2025-09-11 13:28:00+00:00,583.11,583.15,582.95,583.15,14638.0,166.0,583.05757,75.2066115702501
QQQ,2025-09-11 13:29:00+00:00,583.13,583.26,583.13,583.21,13085.0,151.0,583.1983,82.90598290598008
QQQ,2025-09-11 13:30:00+00:00,583.24,583.7,583.16,583.3242,702986.0,8063.0,583.386392,83.66280019604415
QQQ,2025-09-11 13:31:00+00:00,583.3,583.66,583.015,583.5,368938.0,4302.0,583.328356,84.73282442747814
QQQ,2025-09-11 13:32:00+00:00,583.5,583.73,583.34,583.35,236842.0,3039.0,583.539343,75.69444444444379
QQQ,2025-09-11 13:33:00+00:00,583.36,583.65,583.18,583.65,201905.0,2705.0,583.391441,80.34682080924692
QQQ,2025-09-11 13:34:00+00:00,583.65,583.7,583.27,583.43,216911.0,2615.0,583.456181,69.3989071038226
QQQ,2025-09-11 13:35:00+00:00,583.44,583.49,583.15,583.225,200643.0,2862.0,583.362934,61.06870229007767
QQQ,2025-09-11 13:36:00+00:00,583.23,583.33,582.39,582.62,351530.0,5066.0,582.84723,47.24409448818933
QQQ,2025-09-11 13:37:00+00:00,582.61,582.96,582.53,582.57,238230.0,3600.0,582.748334,47.80876494024103
QQQ,2025-09-11 13:38:00+00:00,582.54,582.68,582.37,582.54,243619.0,3376.0,582.530643,47.61904761904762
QQQ,2025-09-11 13:39:00+00:00,582.54,582.6,582.02,582.19,362811.0,4993.0,582.241478,35.01945525291828
QQQ,2025-09-11 13:40:00+00:00,582.21,582.47,582.13,582.42,241716.0,3550.0,582.276435,41.24087591240773
QQQ,2025-09-11 13:41:00+00:00,582.41,582.4363,581.92,581.93,226032.0,3361.0,582.09645,30.23255813953243
QQQ,2025-09-11 13:42:00+00:00,581.92,581.97,581.66,581.71,283790.0,3822.0,581.781936,27.499999999998835
QQQ,2025-09-11 13:43:00+00:00,581.745,582.15,581.68,581.88,173484.0,2637.0,581.924111,29.90936555890937
QQQ,2025-09-11 13:44:00+00:00,581.88,581.98,581.73,581.94,171460.0,2608.0,581.838098,28.7425517537917
QQQ,2025-09-11 13:45:00+00:00,581.96,582.14,581.62,581.8,341616.0,4347.0,581.876261,23.602484472047337
QQQ,2025-09-11 13:46:00+00:00,581.83,582.5142,581.8,582.5142,272238.0,3604.0,582.170058,38.95671476137492
QQQ,2025-09-11 13:47:00+00:00,582.51,582.74,582.37,582.532,267693.0,3414.0,582.539534,34.03769274700238
QQQ,2025-09-11 13:48:00+00:00,582.55,582.92,582.55,582.865,229913.0,2658.0,582.78213,42.18533886583738
QQQ,2025-09-11 13:49:00+00:00,582.86,582.945,582.51,582.57,181523.0,2773.0,582.75943,41.16059379217293
QQQ,2025-09-11 13:50:00+00:00,582.6,582.68,582.33,582.63,152394.0,2544.0,582.532525,50.158227848101134
QQQ,2025-09-11 13:51:00+00:00,582.63,582.93,582.53,582.875,179279.0,2728.0,582.664232,54.54545454545393
QQQ,2025-09-11 13:52:00+00:00,582.865,582.88,582.49,582.8006,157211.0,2213.0,582.720968,53.833029358123255
QQQ,2025-09-11 13:53:00+00:00,582.8,583.21,582.77,583.17,167239.0,2484.0,583.007152,64.33251433251375
QQQ,2025-09-11 13:54:00+00:00,583.15,583.24,582.92,583.0872,168797.0,2405.0,583.115424,60.1968455801463
QQQ,2025-09-11 13:55:00+00:00,583.08,583.21,582.85,583.06,173414.0,2358.0,582.997239,70.1153517516383
QQQ,2025-09-11 13:56:00+00:00,583.065,583.19,582.85,583.14,467956.0,2152.0,583.030279,76.7910671462817
QQQ,2025-09-11 13:57:00+00:00,583.13,583.39,583.05,583.37,182471.0,2737.0,583.258573,77.30137789504468
QQQ,2025-09-11 13:58:00+00:00,583.37,583.48,583.03,583.06,189688.0,2787.0,583.242279,68.79951658385686
QQQ,2025-09-11 13:59:00+00:00,583.06,583.31,582.96,583.28,178510.0,2493.0,583.208609,74.1924937884139
QQQ,2025-09-11 14:00:00+00:00,583.26,583.36,582.92,582.97,236482.0,3031.0,583.121858,58.58509756648976
QQQ,2025-09-11 14:01:00+00:00,582.97,583.18,582.92,583.01,147772.0,2436.0,583.055723,58.92857142857105
QQQ,2025-09-11 14:02:00+00:00,583.0,583.23,582.85,582.92,141804.0,2396.0,583.0229,51.129920289258614
QQQ,2025-09-11 14:03:00+00:00,582.93,583.25,582.895,583.25,151965.0,2362.0,583.037163,63.77187297472362
QQQ,2025-09-11 14:04:00+00:00,583.24,583.36,583.15,583.29,171588.0,3647.0,583.249194,63.47598823913685
QQQ,2025-09-11 14:05:00+00:00,583.28,583.44,583.23,583.28,140237.0,4754.0,583.341781,59.147167765831924
QQQ,2025-09-11 14:06:00+00:00,583.29,583.81,583.28,583.66,291918.0,4187.0,583.565896,67.05564817019787
QQQ,2025-09-11 14:07:00+00:00,583.67,583.775,583.52,583.72,169869.0,2446.0,583.664625,62.44343891402785
QQQ,2025-09-11 14:08:00+00:00,583.73,583.8312,583.64,583.79,126024.0,1954.0,583.740176,65.9930821044933
QQQ,2025-09-11 14:09:00+00:00,583.79,583.85,583.39,583.45,172050.0,2419.0,583.620543,57.76892430279086
QQQ,2025-09-11 14:10:00+00:00,583.45,583.56,582.93,583.01,198089.0,2625.0,583.234772,47.73519163763075
QQQ,2025-09-11 14:11:00+00:00,583.0187,583.3486,582.99,583.09,163736.0,2323.0,583.151956,44.85294117647115
QQQ,2025-09-11 14:12:00+00:00,583.09,583.22,583.09,583.095,122632.0,1876.0,583.14833,50.72463768116112
QQQ,2025-09-11 14:13:00+00:00,583.1,583.315,582.89,582.9,155433.0,2412.0,583.1438,42.05020920502097
